inflasi,kelompok,tahun,bulan
5.89,"Makanan, Minuman dan Tembakau",2024,Januari
5.28,"Makanan, Minuman dan Tembakau",2024,Februari
6.24,"Makanan, Minuman dan Tembakau",2024,Maret
6.52,"Makanan, Minuman dan Tembakau",2024,April
5.87,"Makanan, Minuman dan Tembakau",2024,Mei
6.48,"Makanan, Minuman dan Tembakau",2024,Juni
5.49,"Makanan, Minuman dan Tembakau",2024,Juli
5.37,"Makanan, Minuman dan Tembakau",2024,Agustus
5.87,Makanan,2024,Januari
5.71,Makanan,2024,Februari
6.82,Makanan,2024,Maret
7.2,Makanan,2024,April
6.39,Makanan,2024,Mei
6.84,Makanan,2024,Juni
5.68,Makanan,2024,Juli
5.67,Makanan,2024,Agustus
3.18,Minuman yang Tidak Beralkohol,2024,Januari
0.98,Minuman yang Tidak Beralkohol,2024,Februari
1.31,Minuman yang Tidak Beralkohol,2024,Maret
2.25,Minuman yang Tidak Beralkohol,2024,April
2.27,Minuman yang Tidak Beralkohol,2024,Mei
2.86,Minuman yang Tidak Beralkohol,2024,Juni
3.35,Minuman yang Tidak Beralkohol,2024,Juli
2.07,Minuman yang Tidak Beralkohol,2024,Agustus
8.4,Rokok dan Tembakau,2024,Januari
5.2,Rokok dan Tembakau,2024,Februari
5.2,Rokok dan Tembakau,2024,Maret
4.18,Rokok dan Tembakau,2024,April
4.18,Rokok dan Tembakau,2024,Mei
6.26,Rokok dan Tembakau,2024,Juni
5.6,Rokok dan Tembakau,2024,Juli
5.56,Rokok dan Tembakau,2024,Agustus
3.55,Pakaian dan Alas Kaki,2024,Januari
1.92,Pakaian dan Alas Kaki,2024,Februari
2.13,Pakaian dan Alas Kaki,2024,Maret
1.6,Pakaian dan Alas Kaki,2024,April
2.35,Pakaian dan Alas Kaki,2024,Mei
0.07,Pakaian dan Alas Kaki,2024,Juni
1.2,Pakaian dan Alas Kaki,2024,Juli
1.68,Pakaian dan Alas Kaki,2024,Agustus
4.91,Pakaian,2024,Januari
2.74,Pakaian,2024,Februari
3.01,Pakaian,2024,Maret
2,Pakaian,2024,April
3.02,Pakaian,2024,Mei
0.21,Pakaian,2024,Juni
1.66,Pakaian,2024,Juli
2.28,Pakaian,2024,Agustus
-0.98,Alas Kaki,2024,Januari
-0.85,Alas Kaki,2024,Februari
-0.85,Alas Kaki,2024,Maret
0.23,Alas Kaki,2024,April
0.06,Alas Kaki,2024,Mei
-0.38,Alas Kaki,2024,Juni
-0.38,Alas Kaki,2024,Juli
-0.38,Alas Kaki,2024,Agustus
1.4,"Perumahan, Air, Listrik dan Bahan Bakar Rumah",2024,Januari
1.57,"Perumahan, Air, Listrik dan Bahan Bakar Rumah",2024,Februari
1.36,"Perumahan, Air, Listrik dan Bahan Bakar Rumah",2024,Maret
