inflasi,kelompok,tahun,bulan
5.92,"Makanan, Minuman dan Tembakau",2024,Januari
7.85,"Makanan, Minuman dan Tembakau",2024,Februari
9.15,"Makanan, Minuman dan Tembakau",2024,Maret
11.36,"Makanan, Minuman dan Tembakau",2024,April
13.63,"Makanan, Minuman dan Tembakau",2024,Mei
8.59,"Makanan, Minuman dan Tembakau",2024,Juni
3.04,"Makanan, Minuman dan Tembakau",2024,Juli
2.25,"Makanan, Minuman dan Tembakau",2024,Agustus
5.75,Makanan,2024,Januari
8.17,Makanan,2024,Februari
9.81,Makanan,2024,Maret
12.23,Makanan,2024,April
14.92,Makanan,2024,Mei
8.71,Makanan,2024,Juni
1.52,Makanan,2024,Juli
0.42,Makanan,2024,Agustus
-4.65,Minuman yang Tidak Beralkohol,2024,Januari
-4.6,Minuman yang Tidak Beralkohol,2024,Februari
-5.73,Minuman yang Tidak Beralkohol,2024,Maret
-4.95,Minuman yang Tidak Beralkohol,2024,April
-3.91,Minuman yang Tidak Beralkohol,2024,Mei
-3.06,Minuman yang Tidak Beralkohol,2024,Juni
0.74,Minuman yang Tidak Beralkohol,2024,Juli
0.16,Minuman yang Tidak Beralkohol,2024,Agustus
8.92,Rokok dan Tembakau,2024,Januari
8.92,Rokok dan Tembakau,2024,Februari
9.01,Rokok dan Tembakau,2024,Maret
10.59,Rokok dan Tembakau,2024,April
11.14,Rokok dan Tembakau,2024,Mei
10.46,Rokok dan Tembakau,2024,Juni
10.83,Rokok dan Tembakau,2024,Juli
11.48,Rokok dan Tembakau,2024,Agustus
6.86,Pakaian dan Alas Kaki,2024,Januari
6.9,Pakaian dan Alas Kaki,2024,Februari
8.53,Pakaian dan Alas Kaki,2024,Maret
9.88,Pakaian dan Alas Kaki,2024,April
3.88,Pakaian dan Alas Kaki,2024,Mei
-0.66,Pakaian dan Alas Kaki,2024,Juni
-1.36,Pakaian dan Alas Kaki,2024,Juli
-1.77,Pakaian dan Alas Kaki,2024,Agustus
5.16,Pakaian,2024,Januari
5.08,Pakaian,2024,Februari
6.47,Pakaian,2024,Maret
7.76,Pakaian,2024,April
2.18,Pakaian,2024,Mei
-2.81,Pakaian,2024,Juni
